"Time","well","absorbance","plate","strain","plasmid","row","column","stress","temperature","doxycycline","well_id"
16.5,"D8",0.173,3,"▲erg3","pRS315-CaurERG3","D",8,"0.005% SDS",30,"None","D8_3"
16.5,"D9",0.128,3,"▲erg3","pRS315-CaurERG3","D",9,"0.005% SDS",30,"None","D9_3"
16.5,"D10",0.119,3,"▲erg6","pRS315-CaurERG6","D",10,"0.005% SDS",30,"None","D10_3"
16.5,"D11",0.193,3,"▲erg6","pRS315-CaurERG6","D",11,"0.005% SDS",30,"None","D11_3"
16.5,"D12",0.18,3,"▲erg6","pRS315-CaurERG6","D",12,"0.005% SDS",30,"None","D12_3"
16.5,"E1",0.181,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",1,"0.005% SDS",30,"10 µg/mL","E1_3"
16.5,"E2",0.228,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",2,"0.005% SDS",30,"10 µg/mL","E2_3"
16.5,"E3",0.253,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",3,"0.005% SDS",30,"10 µg/mL","E3_3"
16.5,"E4",0.258,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",4,"0.005% SDS",30,"10 µg/mL","E4_3"
16.5,"E5",0.228,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",5,"0.005% SDS",30,"10 µg/mL","E5_3"
16.5,"E6",0.256,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",6,"0.005% SDS",30,"10 µg/mL","E6_3"
16.5,"E7",0.121,3,"▲erg3","pRS315-NglaERG3","E",7,"0.005% SDS",30,"None","E7_3"
16.5,"E8",0.125,3,"▲erg3","pRS315-NglaERG3","E",8,"0.005% SDS",30,"None","E8_3"
16.5,"E9",0.121,3,"▲erg3","pRS315-NglaERG3","E",9,"0.005% SDS",30,"None","E9_3"
16.5,"E10",0.133,3,"▲erg6","pRS315-NglaERG6","E",10,"0.005% SDS",30,"None","E10_3"
16.5,"E11",0.205,3,"▲erg6","pRS315-NglaERG6","E",11,"0.005% SDS",30,"None","E11_3"
16.5,"E12",0.227,3,"▲erg6","pRS315-NglaERG6","E",12,"0.005% SDS",30,"None","E12_3"
16.5,"F1",0.163,3,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.005% SDS",30,"10 µg/mL","F1_3"
16.5,"F2",0.245,3,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.005% SDS",30,"10 µg/mL","F2_3"
16.5,"F3",0.244,3,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.005% SDS",30,"10 µg/mL","F3_3"
16.5,"F4",0.245,3,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.005% SDS",30,"10 µg/mL","F4_3"
16.5,"F5",0.217,3,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.005% SDS",30,"10 µg/mL","F5_3"
16.5,"F6",0.204,3,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.005% SDS",30,"10 µg/mL","F6_3"
16.5,"F7",0.145,3,"▲erg3","pRS315-CparERG3","F",7,"0.005% SDS",30,"None","F7_3"
16.5,"F8",0.144,3,"▲erg3","pRS315-CparERG3","F",8,"0.005% SDS",30,"None","F8_3"
16.5,"F9",0.116,3,"▲erg3","pRS315-CparERG3","F",9,"0.005% SDS",30,"None","F9_3"
16.5,"F10",0.154,3,"▲erg6","pRS315-CparERG6","F",10,"0.005% SDS",30,"None","F10_3"
16.5,"F11",0.182,3,"▲erg6","pRS315-CparERG6","F",11,"0.005% SDS",30,"None","F11_3"
16.5,"F12",0.161,3,"▲erg6","pRS315-CparERG6","F",12,"0.005% SDS",30,"None","F12_3"
16.5,"G1",0.142,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.005% SDS",30,"10 µg/mL","G1_3"
16.5,"G2",0.207,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.005% SDS",30,"10 µg/mL","G2_3"
16.5,"G3",0.192,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.005% SDS",30,"10 µg/mL","G3_3"
16.5,"G4",0.194,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.005% SDS",30,"10 µg/mL","G4_3"
16.5,"G5",0.178,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.005% SDS",30,"10 µg/mL","G5_3"
16.5,"G6",0.239,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.005% SDS",30,"10 µg/mL","G6_3"
16.5,"G7",0.143,3,"▲erg3","pRS315-CtroERG3","G",7,"0.005% SDS",30,"None","G7_3"
16.5,"G8",0.122,3,"▲erg3","pRS315-CtroERG3","G",8,"0.005% SDS",30,"None","G8_3"
16.5,"G9",0.124,3,"▲erg3","pRS315-CtroERG3","G",9,"0.005% SDS",30,"None","G9_3"
16.5,"G10",0.113,3,"▲erg6","pRS315-CtroERG6","G",10,"0.005% SDS",30,"None","G10_3"
16.5,"G11",0.165,3,"▲erg6","pRS315-CtroERG6","G",11,"0.005% SDS",30,"None","G11_3"
16.5,"G12",0.157,3,"▲erg6","pRS315-CtroERG6","G",12,"0.005% SDS",30,"None","G12_3"
16.75,"A1",0.122,3,"Tet-O7-ERG3","pRS315","A",1,"0.005% SDS",30,"10 µg/mL","A1_3"
16.75,"A2",0.149,3,"Tet-O7-ERG3","pRS315","A",2,"0.005% SDS",30,"10 µg/mL","A2_3"
16.75,"A3",0.155,3,"Tet-O7-ERG3","pRS315","A",3,"0.005% SDS",30,"10 µg/mL","A3_3"
16.75,"A4",0.233,3,"Tet-O7-ERG6","pRS315","A",4,"0.005% SDS",30,"10 µg/mL","A4_3"
16.75,"A5",0.247,3,"Tet-O7-ERG6","pRS315","A",5,"0.005% SDS",30,"10 µg/mL","A5_3"
16.75,"A6",0.195,3,"Tet-O7-ERG6","pRS315","A",6,"0.005% SDS",30,"10 µg/mL","A6_3"
16.75,"A7",0.101,3,"▲erg3","pRS315","A",7,"0.005% SDS",30,"None","A7_3"
16.75,"A8",0.098,3,"▲erg3","pRS315","A",8,"0.005% SDS",30,"None","A8_3"
16.75,"A9",0.098,3,"▲erg3","pRS315","A",9,"0.005% SDS",30,"None","A9_3"
16.75,"A10",0.094,3,"▲erg6","pRS315","A",10,"0.005% SDS",30,"None","A10_3"
16.75,"A11",0.101,3,"▲erg6","pRS315","A",11,"0.005% SDS",30,"None","A11_3"
16.75,"A12",0.096,3,"▲erg6","pRS315","A",12,"0.005% SDS",30,"None","A12_3"
16.75,"B1",0.149,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.005% SDS",30,"10 µg/mL","B1_3"
16.75,"B2",0.226,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.005% SDS",30,"10 µg/mL","B2_3"
16.75,"B3",0.245,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.005% SDS",30,"10 µg/mL","B3_3"
16.75,"B4",0.213,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.005% SDS",30,"10 µg/mL","B4_3"
16.75,"B5",0.24,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.005% SDS",30,"10 µg/mL","B5_3"
16.75,"B6",0.259,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.005% SDS",30,"10 µg/mL","B6_3"
16.75,"B7",0.264,3,"▲erg3","pRS315-ScerERG3","B",7,"0.005% SDS",30,"None","B7_3"
16.75,"B8",0.183,3,"▲erg3","pRS315-ScerERG3","B",8,"0.005% SDS",30,"None","B8_3"
16.75,"B9",0.141,3,"▲erg3","pRS315-ScerERG3","B",9,"0.005% SDS",30,"None","B9_3"
16.75,"B10",0.149,3,"▲erg6","pRS315-ScerERG6","B",10,"0.005% SDS",30,"None","B10_3"
16.75,"B11",0.241,3,"▲erg6","pRS315-ScerERG6","B",11,"0.005% SDS",30,"None","B11_3"
16.75,"B12",0.355,3,"▲erg6","pRS315-ScerERG6","B",12,"0.005% SDS",30,"None","B12_3"
16.75,"C1",0.165,3,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.005% SDS",30,"10 µg/mL","C1_3"
16.75,"C2",0.215,3,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.005% SDS",30,"10 µg/mL","C2_3"
16.75,"C3",0.209,3,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.005% SDS",30,"10 µg/mL","C3_3"
16.75,"C4",0.22,3,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.005% SDS",30,"10 µg/mL","C4_3"
16.75,"C5",0.208,3,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.005% SDS",30,"10 µg/mL","C5_3"
16.75,"C6",0.246,3,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.005% SDS",30,"10 µg/mL","C6_3"
16.75,"C7",0.175,3,"▲erg3","pRS315-CalbERG3","C",7,"0.005% SDS",30,"None","C7_3"
16.75,"C8",0.152,3,"▲erg3","pRS315-CalbERG3","C",8,"0.005% SDS",30,"None","C8_3"
16.75,"C9",0.136,3,"▲erg3","pRS315-CalbERG3","C",9,"0.005% SDS",30,"None","C9_3"
16.75,"C10",0.142,3,"▲erg6","pRS315-CalbERG6","C",10,"0.005% SDS",30,"None","C10_3"
16.75,"C11",0.186,3,"▲erg6","pRS315-CalbERG6","C",11,"0.005% SDS",30,"None","C11_3"
16.75,"C12",0.215,3,"▲erg6","pRS315-CalbERG6","C",12,"0.005% SDS",30,"None","C12_3"
16.75,"D1",0.184,3,"Tet-O7-ERG3","pRS315-CaurERG3","D",1,"0.005% SDS",30,"10 µg/mL","D1_3"
16.75,"D2",0.243,3,"Tet-O7-ERG3","pRS315-CaurERG3","D",2,"0.005% SDS",30,"10 µg/mL","D2_3"
16.75,"D3",0.193,3,"Tet-O7-ERG3","pRS315-CaurERG3","D",3,"0.005% SDS",30,"10 µg/mL","D3_3"
16.75,"D4",0.193,3,"Tet-O7-ERG6","pRS315-CaurERG6","D",4,"0.005% SDS",30,"10 µg/mL","D4_3"
16.75,"D5",0.204,3,"Tet-O7-ERG6","pRS315-CaurERG6","D",5,"0.005% SDS",30,"10 µg/mL","D5_3"
16.75,"D6",0.179,3,"Tet-O7-ERG6","pRS315-CaurERG6","D",6,"0.005% SDS",30,"10 µg/mL","D6_3"
16.75,"D7",0.158,3,"▲erg3","pRS315-CaurERG3","D",7,"0.005% SDS",30,"None","D7_3"
16.75,"D8",0.18,3,"▲erg3","pRS315-CaurERG3","D",8,"0.005% SDS",30,"None","D8_3"
16.75,"D9",0.131,3,"▲erg3","pRS315-CaurERG3","D",9,"0.005% SDS",30,"None","D9_3"
16.75,"D10",0.122,3,"▲erg6","pRS315-CaurERG6","D",10,"0.005% SDS",30,"None","D10_3"
16.75,"D11",0.201,3,"▲erg6","pRS315-CaurERG6","D",11,"0.005% SDS",30,"None","D11_3"
16.75,"D12",0.187,3,"▲erg6","pRS315-CaurERG6","D",12,"0.005% SDS",30,"None","D12_3"
16.75,"E1",0.188,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",1,"0.005% SDS",30,"10 µg/mL","E1_3"
16.75,"E2",0.24,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",2,"0.005% SDS",30,"10 µg/mL","E2_3"
16.75,"E3",0.266,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",3,"0.005% SDS",30,"10 µg/mL","E3_3"
16.75,"E4",0.272,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",4,"0.005% SDS",30,"10 µg/mL","E4_3"
16.75,"E5",0.239,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",5,"0.005% SDS",30,"10 µg/mL","E5_3"
16.75,"E6",0.269,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",6,"0.005% SDS",30,"10 µg/mL","E6_3"
16.75,"E7",0.123,3,"▲erg3","pRS315-NglaERG3","E",7,"0.005% SDS",30,"None","E7_3"
16.75,"E8",0.128,3,"▲erg3","pRS315-NglaERG3","E",8,"0.005% SDS",30,"None","E8_3"
16.75,"E9",0.124,3,"▲erg3","pRS315-NglaERG3","E",9,"0.005% SDS",30,"None","E9_3"
16.75,"E10",0.136,3,"▲erg6","pRS315-NglaERG6","E",10,"0.005% SDS",30,"None","E10_3"
16.75,"E11",0.214,3,"▲erg6","pRS315-NglaERG6","E",11,"0.005% SDS",30,"None","E11_3"
16.75,"E12",0.237,3,"▲erg6","pRS315-NglaERG6","E",12,"0.005% SDS",30,"None","E12_3"
16.75,"F1",0.168,3,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.005% SDS",30,"10 µg/mL","F1_3"
16.75,"F2",0.258,3,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.005% SDS",30,"10 µg/mL","F2_3"
16.75,"F3",0.256,3,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.005% SDS",30,"10 µg/mL","F3_3"
16.75,"F4",0.257,3,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.005% SDS",30,"10 µg/mL","F4_3"
16.75,"F5",0.227,3,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.005% SDS",30,"10 µg/mL","F5_3"
16.75,"F6",0.213,3,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.005% SDS",30,"10 µg/mL","F6_3"
16.75,"F7",0.149,3,"▲erg3","pRS315-CparERG3","F",7,"0.005% SDS",30,"None","F7_3"
16.75,"F8",0.147,3,"▲erg3","pRS315-CparERG3","F",8,"0.005% SDS",30,"None","F8_3"
16.75,"F9",0.117,3,"▲erg3","pRS315-CparERG3","F",9,"0.005% SDS",30,"None","F9_3"
16.75,"F10",0.158,3,"▲erg6","pRS315-CparERG6","F",10,"0.005% SDS",30,"None","F10_3"
16.75,"F11",0.189,3,"▲erg6","pRS315-CparERG6","F",11,"0.005% SDS",30,"None","F11_3"
16.75,"F12",0.166,3,"▲erg6","pRS315-CparERG6","F",12,"0.005% SDS",30,"None","F12_3"
16.75,"G1",0.145,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.005% SDS",30,"10 µg/mL","G1_3"
16.75,"G2",0.215,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.005% SDS",30,"10 µg/mL","G2_3"
16.75,"G3",0.2,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.005% SDS",30,"10 µg/mL","G3_3"
16.75,"G4",0.202,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.005% SDS",30,"10 µg/mL","G4_3"
16.75,"G5",0.185,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.005% SDS",30,"10 µg/mL","G5_3"
16.75,"G6",0.251,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.005% SDS",30,"10 µg/mL","G6_3"
16.75,"G7",0.146,3,"▲erg3","pRS315-CtroERG3","G",7,"0.005% SDS",30,"None","G7_3"
16.75,"G8",0.124,3,"▲erg3","pRS315-CtroERG3","G",8,"0.005% SDS",30,"None","G8_3"
16.75,"G9",0.126,3,"▲erg3","pRS315-CtroERG3","G",9,"0.005% SDS",30,"None","G9_3"
16.75,"G10",0.115,3,"▲erg6","pRS315-CtroERG6","G",10,"0.005% SDS",30,"None","G10_3"
16.75,"G11",0.171,3,"▲erg6","pRS315-CtroERG6","G",11,"0.005% SDS",30,"None","G11_3"
16.75,"G12",0.162,3,"▲erg6","pRS315-CtroERG6","G",12,"0.005% SDS",30,"None","G12_3"
17,"A1",0.123,3,"Tet-O7-ERG3","pRS315","A",1,"0.005% SDS",30,"10 µg/mL","A1_3"
17,"A2",0.152,3,"Tet-O7-ERG3","pRS315","A",2,"0.005% SDS",30,"10 µg/mL","A2_3"
17,"A3",0.158,3,"Tet-O7-ERG3","pRS315","A",3,"0.005% SDS",30,"10 µg/mL","A3_3"
17,"A4",0.243,3,"Tet-O7-ERG6","pRS315","A",4,"0.005% SDS",30,"10 µg/mL","A4_3"
17,"A5",0.259,3,"Tet-O7-ERG6","pRS315","A",5,"0.005% SDS",30,"10 µg/mL","A5_3"
17,"A6",0.202,3,"Tet-O7-ERG6","pRS315","A",6,"0.005% SDS",30,"10 µg/mL","A6_3"
17,"A7",0.101,3,"▲erg3","pRS315","A",7,"0.005% SDS",30,"None","A7_3"
17,"A8",0.098,3,"▲erg3","pRS315","A",8,"0.005% SDS",30,"None","A8_3"
17,"A9",0.098,3,"▲erg3","pRS315","A",9,"0.005% SDS",30,"None","A9_3"
17,"A10",0.095,3,"▲erg6","pRS315","A",10,"0.005% SDS",30,"None","A10_3"
17,"A11",0.101,3,"▲erg6","pRS315","A",11,"0.005% SDS",30,"None","A11_3"
17,"A12",0.096,3,"▲erg6","pRS315","A",12,"0.005% SDS",30,"None","A12_3"
17,"B1",0.154,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.005% SDS",30,"10 µg/mL","B1_3"
17,"B2",0.237,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.005% SDS",30,"10 µg/mL","B2_3"
17,"B3",0.258,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.005% SDS",30,"10 µg/mL","B3_3"
17,"B4",0.222,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.005% SDS",30,"10 µg/mL","B4_3"
17,"B5",0.252,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.005% SDS",30,"10 µg/mL","B5_3"
17,"B6",0.273,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.005% SDS",30,"10 µg/mL","B6_3"
17,"B7",0.276,3,"▲erg3","pRS315-ScerERG3","B",7,"0.005% SDS",30,"None","B7_3"
17,"B8",0.19,3,"▲erg3","pRS315-ScerERG3","B",8,"0.005% SDS",30,"None","B8_3"
17,"B9",0.145,3,"▲erg3","pRS315-ScerERG3","B",9,"0.005% SDS",30,"None","B9_3"
17,"B10",0.153,3,"▲erg6","pRS315-ScerERG6","B",10,"0.005% SDS",30,"None","B10_3"
17,"B11",0.252,3,"▲erg6","pRS315-ScerERG6","B",11,"0.005% SDS",30,"None","B11_3"
17,"B12",0.373,3,"▲erg6","pRS315-ScerERG6","B",12,"0.005% SDS",30,"None","B12_3"
17,"C1",0.17,3,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.005% SDS",30,"10 µg/mL","C1_3"
17,"C2",0.224,3,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.005% SDS",30,"10 µg/mL","C2_3"
17,"C3",0.218,3,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.005% SDS",30,"10 µg/mL","C3_3"
17,"C4",0.23,3,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.005% SDS",30,"10 µg/mL","C4_3"
17,"C5",0.217,3,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.005% SDS",30,"10 µg/mL","C5_3"
17,"C6",0.259,3,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.005% SDS",30,"10 µg/mL","C6_3"
17,"C7",0.182,3,"▲erg3","pRS315-CalbERG3","C",7,"0.005% SDS",30,"None","C7_3"
17,"C8",0.156,3,"▲erg3","pRS315-CalbERG3","C",8,"0.005% SDS",30,"None","C8_3"
17,"C9",0.139,3,"▲erg3","pRS315-CalbERG3","C",9,"0.005% SDS",30,"None","C9_3"
17,"C10",0.145,3,"▲erg6","pRS315-CalbERG6","C",10,"0.005% SDS",30,"None","C10_3"
17,"C11",0.193,3,"▲erg6","pRS315-CalbERG6","C",11,"0.005% SDS",30,"None","C11_3"
17,"C12",0.224,3,"▲erg6","pRS315-CalbERG6","C",12,"0.005% SDS",30,"None","C12_3"
17,"D1",0.191,3,"Tet-O7-ERG3","pRS315-CaurERG3","D",1,"0.005% SDS",30,"10 µg/mL","D1_3"
17,"D2",0.255,3,"Tet-O7-ERG3","pRS315-CaurERG3","D",2,"0.005% SDS",30,"10 µg/mL","D2_3"
17,"D3",0.201,3,"Tet-O7-ERG3","pRS315-CaurERG3","D",3,"0.005% SDS",30,"10 µg/mL","D3_3"
17,"D4",0.2,3,"Tet-O7-ERG6","pRS315-CaurERG6","D",4,"0.005% SDS",30,"10 µg/mL","D4_3"
17,"D5",0.212,3,"Tet-O7-ERG6","pRS315-CaurERG6","D",5,"0.005% SDS",30,"10 µg/mL","D5_3"
17,"D6",0.186,3,"Tet-O7-ERG6","pRS315-CaurERG6","D",6,"0.005% SDS",30,"10 µg/mL","D6_3"
17,"D7",0.163,3,"▲erg3","pRS315-CaurERG3","D",7,"0.005% SDS",30,"None","D7_3"
17,"D8",0.186,3,"▲erg3","pRS315-CaurERG3","D",8,"0.005% SDS",30,"None","D8_3"
17,"D9",0.134,3,"▲erg3","pRS315-CaurERG3","D",9,"0.005% SDS",30,"None","D9_3"
17,"D10",0.124,3,"▲erg6","pRS315-CaurERG6","D",10,"0.005% SDS",30,"None","D10_3"
17,"D11",0.209,3,"▲erg6","pRS315-CaurERG6","D",11,"0.005% SDS",30,"None","D11_3"
17,"D12",0.194,3,"▲erg6","pRS315-CaurERG6","D",12,"0.005% SDS",30,"None","D12_3"
17,"E1",0.196,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",1,"0.005% SDS",30,"10 µg/mL","E1_3"
17,"E2",0.251,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",2,"0.005% SDS",30,"10 µg/mL","E2_3"
17,"E3",0.279,3,"Tet-O7-ERG3","pRS315-NglaERG3","E",3,"0.005% SDS",30,"10 µg/mL","E3_3"
17,"E4",0.286,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",4,"0.005% SDS",30,"10 µg/mL","E4_3"
17,"E5",0.251,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",5,"0.005% SDS",30,"10 µg/mL","E5_3"
17,"E6",0.284,3,"Tet-O7-ERG6","pRS315-NglaERG6","E",6,"0.005% SDS",30,"10 µg/mL","E6_3"
17,"E7",0.125,3,"▲erg3","pRS315-NglaERG3","E",7,"0.005% SDS",30,"None","E7_3"
17,"E8",0.131,3,"▲erg3","pRS315-NglaERG3","E",8,"0.005% SDS",30,"None","E8_3"
17,"E9",0.126,3,"▲erg3","pRS315-NglaERG3","E",9,"0.005% SDS",30,"None","E9_3"
17,"E10",0.14,3,"▲erg6","pRS315-NglaERG6","E",10,"0.005% SDS",30,"None","E10_3"
17,"E11",0.224,3,"▲erg6","pRS315-NglaERG6","E",11,"0.005% SDS",30,"None","E11_3"
17,"E12",0.249,3,"▲erg6","pRS315-NglaERG6","E",12,"0.005% SDS",30,"None","E12_3"
17,"F1",0.174,3,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.005% SDS",30,"10 µg/mL","F1_3"
17,"F2",0.271,3,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.005% SDS",30,"10 µg/mL","F2_3"
17,"F3",0.269,3,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.005% SDS",30,"10 µg/mL","F3_3"
17,"F4",0.27,3,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.005% SDS",30,"10 µg/mL","F4_3"
17,"F5",0.238,3,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.005% SDS",30,"10 µg/mL","F5_3"
17,"F6",0.223,3,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.005% SDS",30,"10 µg/mL","F6_3"
17,"F7",0.153,3,"▲erg3","pRS315-CparERG3","F",7,"0.005% SDS",30,"None","F7_3"
17,"F8",0.151,3,"▲erg3","pRS315-CparERG3","F",8,"0.005% SDS",30,"None","F8_3"
17,"F9",0.119,3,"▲erg3","pRS315-CparERG3","F",9,"0.005% SDS",30,"None","F9_3"
17,"F10",0.163,3,"▲erg6","pRS315-CparERG6","F",10,"0.005% SDS",30,"None","F10_3"
17,"F11",0.196,3,"▲erg6","pRS315-CparERG6","F",11,"0.005% SDS",30,"None","F11_3"
17,"F12",0.171,3,"▲erg6","pRS315-CparERG6","F",12,"0.005% SDS",30,"None","F12_3"
17,"G1",0.149,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.005% SDS",30,"10 µg/mL","G1_3"
17,"G2",0.224,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.005% SDS",30,"10 µg/mL","G2_3"
17,"G3",0.208,3,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.005% SDS",30,"10 µg/mL","G3_3"
17,"G4",0.209,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.005% SDS",30,"10 µg/mL","G4_3"
17,"G5",0.193,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.005% SDS",30,"10 µg/mL","G5_3"
17,"G6",0.264,3,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.005% SDS",30,"10 µg/mL","G6_3"
17,"G7",0.151,3,"▲erg3","pRS315-CtroERG3","G",7,"0.005% SDS",30,"None","G7_3"
17,"G8",0.127,3,"▲erg3","pRS315-CtroERG3","G",8,"0.005% SDS",30,"None","G8_3"
17,"G9",0.129,3,"▲erg3","pRS315-CtroERG3","G",9,"0.005% SDS",30,"None","G9_3"
17,"G10",0.117,3,"▲erg6","pRS315-CtroERG6","G",10,"0.005% SDS",30,"None","G10_3"
17,"G11",0.176,3,"▲erg6","pRS315-CtroERG6","G",11,"0.005% SDS",30,"None","G11_3"
17,"G12",0.166,3,"▲erg6","pRS315-CtroERG6","G",12,"0.005% SDS",30,"None","G12_3"
17.25,"A1",0.125,3,"Tet-O7-ERG3","pRS315","A",1,"0.005% SDS",30,"10 µg/mL","A1_3"
17.25,"A2",0.155,3,"Tet-O7-ERG3","pRS315","A",2,"0.005% SDS",30,"10 µg/mL","A2_3"
17.25,"A3",0.161,3,"Tet-O7-ERG3","pRS315","A",3,"0.005% SDS",30,"10 µg/mL","A3_3"
17.25,"A4",0.254,3,"Tet-O7-ERG6","pRS315","A",4,"0.005% SDS",30,"10 µg/mL","A4_3"
17.25,"A5",0.27,3,"Tet-O7-ERG6","pRS315","A",5,"0.005% SDS",30,"10 µg/mL","A5_3"
17.25,"A6",0.209,3,"Tet-O7-ERG6","pRS315","A",6,"0.005% SDS",30,"10 µg/mL","A6_3"
17.25,"A7",0.101,3,"▲erg3","pRS315","A",7,"0.005% SDS",30,"None","A7_3"
17.25,"A8",0.098,3,"▲erg3","pRS315","A",8,"0.005% SDS",30,"None","A8_3"
17.25,"A9",0.098,3,"▲erg3","pRS315","A",9,"0.005% SDS",30,"None","A9_3"
17.25,"A10",0.095,3,"▲erg6","pRS315","A",10,"0.005% SDS",30,"None","A10_3"
17.25,"A11",0.101,3,"▲erg6","pRS315","A",11,"0.005% SDS",30,"None","A11_3"
17.25,"A12",0.096,3,"▲erg6","pRS315","A",12,"0.005% SDS",30,"None","A12_3"
17.25,"B1",0.158,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.005% SDS",30,"10 µg/mL","B1_3"
17.25,"B2",0.249,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.005% SDS",30,"10 µg/mL","B2_3"
17.25,"B3",0.27,3,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.005% SDS",30,"10 µg/mL","B3_3"
17.25,"B4",0.233,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.005% SDS",30,"10 µg/mL","B4_3"
17.25,"B5",0.264,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.005% SDS",30,"10 µg/mL","B5_3"
17.25,"B6",0.287,3,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.005% SDS",30,"10 µg/mL","B6_3"
17.25,"B7",0.289,3,"▲erg3","pRS315-ScerERG3","B",7,"0.005% SDS",30,"None","B7_3"
